contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness,mid_price,intrinsic_value,time_value
AAPL251024C00275000,2025-09-26 19:55:55+00:00,275.0,0.93,0.9,0.98,-0.33999997,-26.771652,503.0,2143.0,0.2348709326171875,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.076489441683993,0.94,0.0,0.94
AAPL251024C00280000,2025-09-26 19:53:36+00:00,280.0,0.52,0.52,0.55,-0.3,-36.585365,273.0,893.0,0.2365798999023437,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.0960619769873383,0.535,0.0,0.535
AAPL251024C00285000,2025-09-26 19:58:49+00:00,285.0,0.32,0.31,0.33,-0.13,-28.888887,582.0,3793.0,0.2429274926757812,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.1156345122906837,0.32,0.0,0.32
AAPL251024C00290000,2025-09-26 19:54:22+00:00,290.0,0.19,0.19,0.21,-0.13,-40.625,50.0,3315.0,0.25196060546875,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.135207047594029,0.2,0.0,0.2
AAPL251024C00295000,2025-09-26 19:47:21+00:00,295.0,0.13,0.12,0.13,-0.07000001,-35.000004,18.0,319.0,0.2592847509765625,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.1547795828973744,0.125,0.0,0.125
AAPL251024C00300000,2025-09-26 19:15:33+00:00,300.0,0.09,0.08,0.11,-0.03999999,-30.769226,71.0,1576.0,0.2778392529296875,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.1743521182007195,0.095,0.0,0.095
AAPL251024C00305000,2025-09-26 17:11:44+00:00,305.0,0.07,0.05,0.07,0.0,0.0,9.0,92.0,0.2841868457031249,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.193924653504065,0.060000000000000005,0.0,0.060000000000000005
AAPL251024C00310000,2025-09-26 18:17:00+00:00,310.0,0.06,0.03,0.28,0.009999998,19.999996,9.0,24.0,0.3740296972656249,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.2134971888074104,0.15500000000000003,0.0,0.15500000000000003
AAPL251024C00315000,2025-09-25 15:01:10+00:00,315.0,0.02,0.03,0.16,0.0,0.0,,97.0,0.3667055517578125,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.2330697241107555,0.095,0.0,0.095
AAPL251024C00320000,2025-09-26 14:01:56+00:00,320.0,0.03,0.0,0.18,-0.01,-25.0,2.0,8.0,0.39649041015625,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.252642259414101,0.09,0.0,0.09
AAPL251024C00325000,2025-09-25 16:46:48+00:00,325.0,0.01,0.0,0.04,0.0,0.0,1.0,46.0,0.3476627734374999,False,REGULAR,USD,call,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.2722147947174465,0.02,0.0,0.02
AAPL251024P00110000,2025-09-25 14:42:30+00:00,110.0,0.01,0.0,0.35,0.0,0.0,11.0,50.0,1.3320345898437496,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.4305957766735972,0.175,0.0,0.175
AAPL251024P00130000,2025-09-23 14:43:09+00:00,130.0,0.03,0.0,0.2,0.0,0.0,,1.0,1.015629921875,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.5088859178869786,0.1,0.0,0.1
AAPL251024P00135000,2025-09-12 16:47:43+00:00,135.0,0.05,0.0,0.14,0.0,0.0,,2.0,0.9257819921875,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.5284584531903238,0.07,0.0,0.07
AAPL251024P00140000,2025-09-26 18:28:33+00:00,140.0,0.03,0.0,0.14,0.01,50.0,200.0,60.0,0.87500125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.5480309884936692,0.07,0.0,0.07
AAPL251024P00145000,2025-09-26 15:53:10+00:00,145.0,0.02,0.0,0.31,-0.02,-50.0,1.0,45.0,0.9101571484375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.5676035237970145,0.155,0.0,0.155
AAPL251024P00150000,2025-09-26 14:14:02+00:00,150.0,0.03,0.0,0.15,0.0,0.0,2.0,99.0,0.789064609375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.5871760591003599,0.075,0.0,0.075
AAPL251024P00155000,2025-09-23 18:13:13+00:00,155.0,0.05,0.01,0.16,0.0,0.0,3.0,6.0,0.7539087109375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.6067485944037052,0.085,0.0,0.085
AAPL251024P00160000,2025-09-26 16:36:03+00:00,160.0,0.02,0.02,0.17,-0.02,-50.0,5.0,24.0,0.72070591796875,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.6263211297070505,0.095,0.0,0.095
AAPL251024P00165000,2025-09-26 19:53:38+00:00,165.0,0.04,0.02,0.17,0.0,0.0,1.0,15.0,0.6777375976562501,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.6458936650103958,0.095,0.0,0.095
AAPL251024P00170000,2025-09-26 13:36:03+00:00,170.0,0.05,0.03,0.18,-0.02,-28.571426,3.0,58.0,0.6425816992187501,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.6654662003137412,0.105,0.0,0.105
AAPL251024P00175000,2025-09-26 15:04:36+00:00,175.0,0.06,0.04,0.16,-0.02,-25.0,4.0,32.0,0.5976602734375001,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.6850387356170865,0.1,0.0,0.1
AAPL251024P00180000,2025-09-24 15:43:20+00:00,180.0,0.09,0.06,0.08,0.0,0.0,5.0,37.0,0.534184345703125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.7046112709204319,0.07,0.0,0.07
AAPL251024P00185000,2025-09-25 18:56:27+00:00,185.0,0.1,0.07,0.09,0.0,0.0,1.0,553.0,0.5039112109375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.7241838062237771,0.08,0.0,0.08
AAPL251024P00190000,2025-09-25 14:48:20+00:00,190.0,0.13,0.09,0.1,0.0,0.0,2.0,67.0,0.4804739453125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.7437563415271224,0.095,0.0,0.095
AAPL251024P00195000,2025-09-26 19:53:38+00:00,195.0,0.12,0.11,0.13,-0.020000003,-14.285716,14.0,175.0,0.4580132324218751,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.7633288768304678,0.12,0.0,0.12
AAPL251024P00200000,2025-09-26 16:55:53+00:00,200.0,0.14,0.12,0.14,-0.019999996,-12.499998,17.0,2588.0,0.424810439453125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.7829014121338131,0.13,0.0,0.13
AAPL251024P00205000,2025-09-26 17:08:27+00:00,205.0,0.15,0.16,0.17,-0.03999999,-21.052628,1.0,2487.0,0.3979552392578125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.8024739474371585,0.165,0.0,0.165
AAPL251024P00210000,2025-09-26 16:47:05+00:00,210.0,0.2,0.18,0.2,-0.030000001,-13.043478,13.0,662.0,0.36914693359375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.8220464827405037,0.19,0.0,0.19
AAPL251024P00215000,2025-09-26 17:19:13+00:00,215.0,0.25,0.24,0.26,-0.060000002,-19.35484,85.0,648.0,0.3459538061523437,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.8416190180438491,0.25,0.0,0.25
AAPL251024P00220000,2025-09-26 19:55:02+00:00,220.0,0.33,0.32,0.34,-0.06999999,-17.499998,60.0,3222.0,0.3222724023437499,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.8611915533471944,0.33,0.0,0.33
AAPL251024P00225000,2025-09-26 17:59:22+00:00,225.0,0.46,0.44,0.46,-0.08000001,-14.814816,198.0,663.0,0.299811689453125,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.8807640886505398,0.45,0.0,0.45
AAPL251024P00230000,2025-09-26 19:57:32+00:00,230.0,0.64,0.63,0.66,-0.16000003,-20.000004,344.0,1456.0,0.2802806347656249,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.900336623953885,0.645,0.0,0.645
AAPL251024P00235000,2025-09-26 19:58:19+00:00,235.0,0.98,0.96,1.0,-0.21000004,-17.64706,390.0,2168.0,0.2641675146484374,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.9199091592572304,0.98,0.0,0.98
AAPL251024P00240000,2025-09-26 19:56:10+00:00,240.0,1.55,1.5,1.54,-0.08000004,-4.907978,498.0,2240.0,0.2492750854492187,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.9394816945605756,1.52,0.0,1.52
AAPL251024P00245000,2025-09-26 19:57:24+00:00,245.0,2.38,2.27,2.41,-0.06999993,-2.85714,819.0,1944.0,0.2368240380859375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.9590542298639212,2.34,0.0,2.34
AAPL251024P00250000,2025-09-26 19:57:25+00:00,250.0,3.8,3.65,3.8,0.099999905,2.7027001,482.0,936.0,0.22852333984375,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.9786267651672664,3.7249999999999996,0.0,3.7249999999999996
AAPL251024P00255000,2025-09-26 19:59:47+00:00,255.0,5.69,5.6,5.7,0.19000006,3.4545467,514.0,1999.0,0.2181474670410156,False,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,0.9981993004706116,5.65,0.0,5.65
AAPL251024P00260000,2025-09-26 19:51:08+00:00,260.0,8.42,8.2,8.35,0.3699999,4.5962715,187.0,248.0,0.2114336669921874,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.0177718357739571,8.274999999999999,4.5399932861328125,3.735006713867186
AAPL251024P00265000,2025-09-26 19:22:27+00:00,265.0,11.49,11.2,11.95,0.09000015,0.7894751,6.0,32.0,0.2171709143066406,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.0373443710773025,11.575,9.539993286132812,2.035006713867187
AAPL251024P00270000,2025-09-26 19:36:16+00:00,270.0,15.8,15.2,15.85,0.9499998,6.3973045,76.0,178.0,0.2132647033691406,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.0569169063806476,15.524999999999999,14.539993286132812,0.9850067138671861
AAPL251024P00275000,2025-09-25 13:52:33+00:00,275.0,21.95,19.65,20.3,0.0,0.0,1.0,102.0,0.2187578124999999,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.076489441683993,19.975,19.539993286132812,0.4350067138671889
AAPL251024P00280000,2025-09-24 14:45:29+00:00,280.0,28.1,24.2,25.15,0.0,0.0,5.0,4.0,0.2426833544921874,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.0960619769873383,24.674999999999997,24.539993286132812,0.13500671386718466
AAPL251024P00295000,2025-09-25 19:49:34+00:00,295.0,39.18,39.0,40.25,0.0,0.0,,1.0,0.3530338134765625,True,REGULAR,USD,put,2025-10-24,255.4600067138672,2025-09-28,25,0.0684931506849315,1.1547795828973744,39.625,39.53999328613281,0.0850067138671875
AAPL251031C00140000,2025-09-25 16:42:59+00:00,140.0,113.89,115.2,116.9,0.0,0.0,,3.0,1.0341845166015626,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5480309884936692,116.05000000000001,115.46000671386719,0.5899932861328239
AAPL251031C00155000,2025-09-15 16:08:17+00:00,155.0,82.93,100.25,102.05,0.0,0.0,,1.0,0.9023447265625,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6067485944037052,101.15,100.46000671386719,0.6899932861328182
AAPL251031C00170000,2025-09-23 19:24:17+00:00,170.0,85.07,85.4,87.1,0.0,0.0,,6.0,0.7753928710937501,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6654662003137412,86.25,85.46000671386719,0.7899932861328125
AAPL251031C00180000,2025-09-26 14:05:52+00:00,180.0,77.05,75.45,77.2,0.55999756,0.7321186,2.0,12.0,0.6945831323242189,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.7046112709204319,76.325,75.46000671386719,0.8649932861328153
AAPL251031C00185000,2025-09-26 14:05:36+00:00,185.0,72.14,70.45,72.3,0.3600006,0.5015333,2.0,3.0,0.6562534375000001,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.7241838062237771,71.375,70.46000671386719,0.9149932861328125
AAPL251031C00190000,2025-09-26 18:37:46+00:00,190.0,67.66,65.55,67.3,0.83999634,1.2571031,2.0,6.0,0.6179237426757813,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.7437563415271224,66.425,65.46000671386719,0.9649932861328097
AAPL251031C00195000,2025-09-26 15:42:06+00:00,195.0,61.33,60.5,62.4,24.75,67.65992,145.0,1.0,0.5764202514648438,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.7633288768304678,61.45,60.46000671386719,0.9899932861328153
AAPL251031C00200000,2025-09-26 13:59:30+00:00,200.0,57.25,55.65,57.4,2.75,5.0458713,10.0,38.0,0.5410202148437502,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.7829014121338131,56.525,55.46000671386719,1.064993286132811
AAPL251031C00205000,2025-09-26 16:57:41+00:00,205.0,52.3,51.05,51.8,-0.8100014,-1.5251391,1.0,5.0,0.5249070947265625,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.8024739474371585,51.425,50.46000671386719,0.9649932861328097
AAPL251031C00210000,2025-09-26 15:46:32+00:00,210.0,46.28,45.95,47.5,0.9300003,2.0507174,2.0,54.0,0.537236072998047,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.8220464827405037,46.725,45.46000671386719,1.264993286132814
AAPL251031C00215000,2025-09-26 19:26:45+00:00,215.0,42.2,41.1,42.6,-0.5,-1.1709602,4.0,68.0,0.4958546508789063,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.8416190180438491,41.85,40.46000671386719,1.389993286132814
AAPL251031C00220000,2025-09-26 17:42:07+00:00,220.0,38.13,36.4,37.6,2.4900017,6.986537,5.0,89.0,0.4473932214355468,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.8611915533471944,37.0,35.46000671386719,1.5399932861328125
AAPL251031C00225000,2025-09-26 19:26:04+00:00,225.0,32.55,31.9,32.7,-0.6800003,-2.0463445,8.0,2125.0,0.4049742120361328,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.8807640886505398,32.3,30.460006713867188,1.8399932861328097
AAPL251031C00230000,2025-09-26 19:39:29+00:00,230.0,27.5,27.45,27.85,-1.5,-5.172414,97.0,846.0,0.3641421008300781,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.900336623953885,27.65,25.460006713867188,2.189993286132811
AAPL251031C00235000,2025-09-26 18:40:51+00:00,235.0,24.37,23.15,23.45,-0.5799999,-2.3246489,223.0,590.0,0.3431462170410155,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.9199091592572304,23.299999999999997,20.460006713867188,2.8399932861328097
AAPL251031C00240000,2025-09-26 19:59:37+00:00,240.0,19.15,18.9,19.25,-1.6499996,-7.9326906,149.0,1901.0,0.3233710241699218,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.9394816945605756,19.075,15.460006713867188,3.614993286132812
AAPL251031C00245000,2025-09-26 19:53:08+00:00,245.0,15.0,15.1,15.55,-0.8699999,-5.482041,174.0,1123.0,0.3136054968261719,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.9590542298639212,15.325,10.460006713867188,4.864993286132812
AAPL251031C00250000,2025-09-26 19:59:51+00:00,250.0,11.88,11.75,12.0,-1.0199995,-7.9069734,268.0,5186.0,0.2971872039794921,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.9786267651672664,11.875,5.4600067138671875,6.4149932861328125
AAPL251031C00255000,2025-09-26 19:57:52+00:00,255.0,8.92,8.9,9.0,-1.2799997,-12.549017,1100.0,2363.0,0.2864451239013671,True,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.9981993004706116,8.95,0.4600067138671875,8.489993286132812
AAPL251031C00260000,2025-09-26 19:58:09+00:00,260.0,6.5,6.4,6.65,-1.1500001,-15.0326805,1043.0,3836.0,0.2825389129638671,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.0177718357739571,6.525,0.0,6.525
AAPL251031C00265000,2025-09-26 19:58:09+00:00,265.0,4.52,4.5,4.6,-1.04,-18.705036,681.0,2595.0,0.2735058001708984,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.0373443710773025,4.55,0.0,4.55
AAPL251031C00270000,2025-09-26 19:59:55+00:00,270.0,3.05,3.0,3.1,-0.85000014,-21.794874,3600.0,2724.0,0.2683788983154296,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.0569169063806476,3.05,0.0,3.05
AAPL251031C00275000,2025-09-26 19:58:06+00:00,275.0,2.03,1.94,2.1,-0.6700001,-24.814817,1676.0,1299.0,0.2685620019531249,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.076489441683993,2.02,0.0,2.02
AAPL251031C00280000,2025-09-26 19:58:03+00:00,280.0,1.31,1.29,1.34,-0.5500001,-29.569897,1584.0,1695.0,0.2662426892089844,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.0960619769873383,1.315,0.0,1.315
AAPL251031C00285000,2025-09-26 19:27:22+00:00,285.0,0.95,0.83,0.89,-0.22999996,-19.491524,390.0,555.0,0.2692944165039062,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.1156345122906837,0.86,0.0,0.86
AAPL251031C00290000,2025-09-26 19:51:25+00:00,290.0,0.57,0.53,0.6,-0.23000002,-28.750002,97.0,400.0,0.2739330419921875,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.135207047594029,0.565,0.0,0.565
AAPL251031C00295000,2025-09-26 19:06:43+00:00,295.0,0.43,0.34,0.38,-0.120000005,-21.818182,132.0,292.0,0.2756420092773437,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.1547795828973744,0.36,0.0,0.36
AAPL251031C00300000,2025-09-26 19:50:42+00:00,300.0,0.26,0.25,0.26,-0.100000024,-27.777782,284.0,2451.0,0.2815013256835937,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.1743521182007195,0.255,0.0,0.255
AAPL251031C00305000,2025-09-26 19:56:40+00:00,305.0,0.21,0.14,0.18,-0.02000001,-8.695657,114.0,759.0,0.2876047802734374,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.193924653504065,0.16,0.0,0.16
AAPL251031C00310000,2025-09-26 18:58:11+00:00,310.0,0.13,0.12,0.13,-0.040000007,-23.529415,10.0,366.0,0.2954172021484375,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.2134971888074104,0.125,0.0,0.125
AAPL251031C00315000,2025-09-26 18:58:11+00:00,315.0,0.09,0.06,0.1,-0.019999996,-18.181814,18.0,91.0,0.3051827294921875,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.2330697241107555,0.08,0.0,0.08
AAPL251031C00320000,2025-09-26 18:58:20+00:00,320.0,0.05,0.03,0.28,-0.040000003,-44.444447,2013.0,2257.0,0.375982802734375,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.252642259414101,0.15500000000000003,0.0,0.15500000000000003
AAPL251031C00325000,2025-09-26 17:33:25+00:00,325.0,0.02,0.02,0.06,-0.04,-66.66667,268.0,214.0,0.3232489550781249,False,REGULAR,USD,call,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,1.2722147947174465,0.04,0.0,0.04
AAPL251031P00110000,2025-09-23 13:44:05+00:00,110.0,0.04,0.0,0.35,0.0,0.0,1.0,3.0,1.1816447167968749,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.4305957766735972,0.175,0.0,0.175
AAPL251031P00120000,2025-09-15 19:38:10+00:00,120.0,0.05,0.0,0.27,0.0,0.0,,1.0,1.0351610742187505,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.4697408472802878,0.135,0.0,0.135
AAPL251031P00130000,2025-09-19 14:11:03+00:00,130.0,0.03,0.0,0.29,0.0,0.0,20.0,13.0,0.9414068359375,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5088859178869786,0.145,0.0,0.145
AAPL251031P00135000,2025-09-24 19:10:32+00:00,135.0,0.02,0.0,0.27,0.0,0.0,4.0,2.0,0.88476677734375,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5284584531903238,0.135,0.0,0.135
AAPL251031P00140000,2025-09-16 18:03:40+00:00,140.0,0.09,0.01,0.25,0.0,0.0,,5.0,0.8349625878906248,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5480309884936692,0.13,0.0,0.13
AAPL251031P00145000,2025-09-19 16:45:55+00:00,145.0,0.05,0.02,0.22,0.0,0.0,2.0,3.0,0.7832052929687501,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5676035237970145,0.12,0.0,0.12
AAPL251031P00150000,2025-09-23 16:57:01+00:00,150.0,0.06,0.03,0.19,0.0,0.0,3.0,48.0,0.7324245507812499,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.5871760591003599,0.11,0.0,0.11
AAPL251031P00155000,2025-09-23 18:07:04+00:00,155.0,0.09,0.04,0.08,0.0,0.0,74.0,30.0,0.6445348046875,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6067485944037052,0.06,0.0,0.06
AAPL251031P00160000,2025-09-26 15:44:13+00:00,160.0,0.05,0.05,0.11,-0.029999997,-37.499996,13.0,7.0,0.6269568554687501,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6263211297070505,0.08,0.0,0.08
AAPL251031P00165000,2025-09-19 13:37:42+00:00,165.0,0.12,0.06,0.1,0.0,0.0,1.0,3.0,0.5888712988281251,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6458936650103958,0.08,0.0,0.08
AAPL251031P00170000,2025-09-18 19:26:02+00:00,170.0,0.17,0.08,0.11,0.0,0.0,,30.0,0.5634809277343751,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6654662003137412,0.095,0.0,0.095
AAPL251031P00175000,2025-09-26 15:16:33+00:00,175.0,0.1,0.1,0.13,-0.050000004,-33.333336,2.0,12.0,0.5400436621093752,False,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.0876712328767123,0.6850387356170865,0.115,0.0,0.115
